,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
239,RT @bIondiewasabi: LA has stopped transporting heart attack and stroke victims to hospitals because there are no beds due to covid overload…,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pavlovwasthedog,11196,TRUE,FALSE,NA,NA
240,RT @wattsupwiththat: Covid-1984? British Anti-Lockdown Activist Arrested for Filming Empty Hospital Wards https://t.co/JwxihxZCWB,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",GlobalTwitizen,27,TRUE,FALSE,NA,NA
241,RT @ABC: Residents in rural communities of color are grappling not only with a pervasive distrust of the vaccines and the health care syste…,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GovSherazKhan,13,TRUE,FALSE,NA,NA
242,RT @chrischirp: So all the bad covid things me &amp; others were shouting about in the 2 weeks before Xmas are happening &amp; continuing to worsen…,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Antoine__V,2424,TRUE,FALSE,NA,NA
243,"RT @jorie_graham: So I am re-tweeting this for the third time this morning. Don’t know how to get people to focus on it.

Covid wards 'full…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",aurelie85pitu,28,TRUE,FALSE,NA,NA
244,"RT @faisalislam: In terms of England, Monday was the 4th worst day for actual Covid admissions to hospitals - 2,795, only the absolute peak…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",June4th,67,TRUE,FALSE,NA,NA
245,"RT @terrybowman60: Prof Tim Spector, lead scientist on the ZOE Covid Symptom Study app, said that, despite rising cases, children had been…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",MortuusBestia,102,TRUE,FALSE,NA,NA
246,"RT @RonenRubinstein: And for anyone concerned about our Production and Covid, please don’t worry. We go back to filming January 18th. It on…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tarlos911LoneS,68,TRUE,FALSE,NA,NA
247,"RT @Laurie_Garrett: I often hear this complaint: ""Why doesn't the media show more film &amp; photos of patients suffering w#COVID19 ? Deniers w…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rachelrolz,1719,TRUE,FALSE,NA,NA
248,"RT @ABC: Legendary talk show host Larry King, 87, has been hospitalized in Los Angeles for COVID-19, a source says https://t.co/xgxvsOtvJW",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Marie24Dee,122,TRUE,FALSE,NA,NA
249,"RT @RachelNotley: Read Rick Bell’s scathing column about Jason Kenney’s refusal to discipline Ministers, MLAs and staff who went on sunny C…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",danhuff2,517,TRUE,FALSE,NA,NA
250,RT @merdemill: My year isn't starting out so well. My sister who has been in the hospital for 3 wks fighting COVID took a turn for the wors…,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Rebecca08858702,687,TRUE,FALSE,NA,NA
251,"RT @ShooterMcGavin_: *All Saints RB’s placed on the COVID-19 list*

Sean Payton and Taysom Hill: https://t.co/RUw3LkMHRd",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GregOnSports,224,TRUE,FALSE,NA,NA
252,@TriniTweets Same old in 2021. Are nations going to leave behind or exile their leaders and respective one percent… https://t.co/EIVR8DQYw7,FALSE,0,TriniTweets,02/01/2021 22:22,TRUE,1.35E+18,1.35E+18,44383567,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Team1David,0,FALSE,FALSE,NA,NA
253,RT @bIondiewasabi: LA has stopped transporting heart attack and stroke victims to hospitals because there are no beds due to covid overload…,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Samtaru_Sam,11196,TRUE,FALSE,NA,NA
254,RT @BrendonWoodsPD: In CA @GavinNewsom is doing the right thing! People in prison began to receive the vaccine this week. All people in jai…,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SteelDoorStudi1,9,TRUE,FALSE,NA,NA
255,"RT @OhNoSheTwitnt: The governor of Ohio, who is not requiring nursing home staff to get the COVID vaccine, is requiring women to make funer…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rustystubbs,1193,TRUE,FALSE,NA,NA
256,"RT @mrjacobholloway: 205 Albertans died alone, afraid, and in pain from COVID-19 while @TracyAllardUCP was sipping daiquiris on a beach in…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JustWatchMe14,58,TRUE,FALSE,NA,NA
257,"Perhaps you should be more troubled by anti-maskers &amp; anti vaxxers who are perpetuating this horrible, BUT NECESSAR… https://t.co/Sey3X8S9dz",FALSE,0,NA,02/01/2021 22:22,TRUE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",caseyjacketta,0,FALSE,FALSE,NA,NA
258,RT @HannahThibedeau: Conservative MP has travelled to California twice since March for 'essential house maintenance' | CBC News https://t.c…,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",donnlovett,10,TRUE,FALSE,NA,NA
259,If your understanding of basic science is so bad that you believe increases in positive COVID tests are because of… https://t.co/y8P1QleXby,FALSE,0,NA,02/01/2021 22:22,TRUE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dr_Claire_B,0,FALSE,FALSE,NA,NA
260,"RT @DinaPomeranz: A new measure of state capacity: the speed at which countries manage to roll out Covid vaccinations, conditional on havin…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",erolex_r,10,TRUE,FALSE,NA,NA
261,"RT @itsa_talia: that makes 3 GOP reps/sens who’ve died from complications caused by or likely exacerbated due to covid *this week*

luke le…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RandomGiantsFan,39,TRUE,FALSE,NA,NA
262,RT @bIondiewasabi: LA has stopped transporting heart attack and stroke victims to hospitals because there are no beds due to covid overload…,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",auriannaventi,11196,TRUE,FALSE,NA,NA
263,"RT @drandrewmackay: I’m sick of this. 

Public: So how is life inside the ICU?

ICU community: Pretty grim but we will always do our best t…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NickMackieBook,258,TRUE,FALSE,NA,NA
264,"RT @MaxCRoser: No we have not been able to find COVID vaccination data for Spain.

If someone is aware where the Spanish government is publ…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",janm_74,252,TRUE,FALSE,NA,NA
265,RT @teenash16: My dad and I tested positive for Covid-19. We are both experiencing heavy symptoms and there is no room for admissions in an…,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Anaedo16,5522,TRUE,FALSE,NA,NA
266,RT @mental__ward: Taking a COVID test before hanging out with large groups of people has the same energy as taking a pregnancy test before…,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Morgan_hp,1,TRUE,FALSE,NA,NA
267,"RT @NYHammond: Over the past two weeks of 2020, when COVID-19 infection rates were falling in most states, New York's rate rose 18%. 

In t…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ConLurker,54,TRUE,FALSE,NA,NA
268,@munche @Pauly_WallNutz @Ballaban Exactly. If anything COVID was an opportunity. Like it was for Amazon.,FALSE,0,munche,02/01/2021 22:22,FALSE,1.35E+18,1.35E+18,8959712,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",nonlinear,0,FALSE,FALSE,NA,NA
269,RT @bIondiewasabi: LA has stopped transporting heart attack and stroke victims to hospitals because there are no beds due to covid overload…,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nevaehgarzaa,11196,TRUE,FALSE,NA,NA
270,"COVID-19 Cases Continue To Surge In Tri-State Area, NYC’s 7-Day Average Citywide Positivity Rate Hits 9.39% https://t.co/7QmvtUgvMW",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",nynewsn,1,FALSE,FALSE,NA,NA
271,Bills' Tyler Kroft placed on reserve/COVID-19 list https://t.co/yNqh97AhZE,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",numberFire_NFL,1,FALSE,FALSE,NA,NA
272,"@abc27News What the @PAGOP is not saying... 

What causes brain aneurysms (aka strokes)?

COVID-19!

What did this… https://t.co/ZeslVrZikn",FALSE,0,abc27News,02/01/2021 22:22,TRUE,1.35E+18,1.35E+18,15145034,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Gigigurl831,0,FALSE,FALSE,NA,NA
273,"RT @SassyKadiK: Holy fucking hell. My 82 year old mom tested positive for Covid.
She’s in the hospital with breathing problems.
Please give…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",KathleenMary17,40,TRUE,FALSE,NA,NA
274,"RT @MeidasTouch: If we wanted @tedcruz to vote for $2,000 covid survival checks maybe we should have called his wife ugly first",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",EastmanVsRando,922,TRUE,FALSE,NA,NA
275,Conservative MP has travelled to California twice since March for 'essential house maintenance' -… https://t.co/BQ6Zgut2UQ,FALSE,0,NA,02/01/2021 22:22,TRUE,NA,1.35E+18,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Canadanewsdaily,0,FALSE,FALSE,NA,NA
276,@JNJD42 @mattprescott See https://t.co/hVqaocy8xh for my views,FALSE,0,faithrootsDW,02/01/2021 22:22,FALSE,1.35E+18,1.35E+18,1.23E+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",faithrootsDW,0,FALSE,FALSE,NA,NA
277,RT @MichaelRosenYes: I'll spell it out: I got Covid. I couldn't get oxygen into my system. I was taken to A&amp;E.I got air pumped into me.I su…,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",carolesmail56,2313,TRUE,FALSE,NA,NA
278,COVID-19 Arrival Test: FG Release List Of First 100 Defiant Passengers https://t.co/RwvTOTXvt9,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",ControlTVng,0,FALSE,FALSE,NA,NA
279,Ontario reports record COVID-19 cases as more politicians cop to foreign travel https://t.co/gWaG4gaWlW,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",StarCdnPoli,0,FALSE,FALSE,NA,NA
280,"RT @mmjblair: Scots expert Devi Sridhar says schools should close to help end Covid crisis. Lies, propaganda and bullshit. https://t.co/S4v…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",terryofhedges,49,TRUE,FALSE,NA,NA
281,RT @MaxCRoser: We have just updated the data on our page on excess mortality during the pandemic: https://t.co/pGtAxWV9B1 https://t.co/gCJP…,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",WinkelChris,171,TRUE,FALSE,NA,NA
282,RT @shannonrmp: Me still pretending I’m 25 for every year of youth covid takes away https://t.co/qhKTLiIkL2,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wislam_,1439,TRUE,FALSE,NA,NA
283,RT @people: U.S. Surpasses 20 Million Confirmed COVID-19 Cases on First Day of 2021<U+200B> https://t.co/f5lclVHAep,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sanjuan2023,4,TRUE,FALSE,NA,NA
284,"RT @CDPHE: Medicare, Medicaid, CHP+, and private insurance are required to cover the cost of the COVID-19 vaccines. But if you don’t have h…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dizzydezzi2010,1,TRUE,FALSE,NA,NA
285,RT @lewasntme: The old covid and the new covid strain linking up with each other at this party  https://t.co/WRo2ZWVJDZ,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dextrodexter,1,TRUE,FALSE,NA,NA
286,"RT @DrZoeHyde: I hope my position on children and COVID-19 is clear to all who follow me, but I want to make it crystal clear to those in U…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mymission2030,1657,TRUE,FALSE,NA,NA
287,Covid-19 changed many things. It should change housing policy too https://t.co/8zDCf41VW3,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",UWEenvhealth,0,FALSE,FALSE,NA,NA
288,"@TeesOnLine @pcrclaims first time he has been in hospital ,  he was a very fit 90 year old ,before vaccination then covid a week later. .",FALSE,0,TeesOnLine,02/01/2021 22:22,FALSE,1.35E+18,1.35E+18,77507779,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",LorraineLoudon,0,FALSE,FALSE,NA,NA
289,@MartyDepano Lmao noooooo he still wanted to take me out WITH covid symptoms,FALSE,0,MartyDepano,02/01/2021 22:22,FALSE,1.35E+18,1.35E+18,752102233,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_sarahsully,0,FALSE,FALSE,NA,NA
290,"RT @MichaelSpring17: Peter Costello, the perfect impression of cat’s rear end, projecting on Channel Nine that 2021 is the end of Covid, ju…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",popcoin3,114,TRUE,FALSE,NA,NA
291,RT @CBCEdmonton: Conservative MP has travelled to California twice since March for 'essential house maintenance' https://t.co/N69rORYdjb ht…,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Duckett62,10,TRUE,FALSE,NA,NA
292,RT @DrEricDing: NEW—Talk show legend Larry King is fighting COVID-19 in a Los Angeles hospital. The 87-year-old was reportedly diagnosed wi…,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jiffydressing,327,TRUE,FALSE,NA,NA
293,Why risk covid to stand there like sardines https://t.co/agYJh6Cx58,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",visionofkay,0,FALSE,FALSE,NA,NA
294,@sapphic_hope Thanks <U+0001F496> I’m honestly not trying to think about cuz there’s nothing I can do.. even if they have a fu… https://t.co/OYKuvINiid,FALSE,0,sapphic_hope,02/01/2021 22:22,TRUE,1.35E+18,1.35E+18,8.33E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ninetyonepct,0,FALSE,FALSE,NA,NA
295,It’s official! Getting my COVID shot on Tuesday! <U+0001F499><U+0001F44D><U+0001F3FB><U+0001F389><U+0001F38A>,FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LonelyChell79,0,FALSE,FALSE,NA,NA
296,"RT @MM35828329: @Lrihendry @POTUS @realDonaldTrump should fire FAUCI months ago! 
Fauci's advice on COVID is not supported by any science,…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",ConnieSuverkrup,2,TRUE,FALSE,NA,NA
297,"RT @JoyAnnReid: “What the hell have you got to lose?” — @realDonaldTrump on the campaign trail in 2016...

Pictured below: Republican stalw…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Chickad68372567,442,TRUE,FALSE,NA,NA
298,"RT @Public_Citizen: Honestly, how can you live through COVID in the US and not support Medicare for All?",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PtrckJrvs,986,TRUE,FALSE,NA,NA
299,"RT @ABC: Legendary talk show host Larry King, 87, has been hospitalized in Los Angeles for COVID-19, a source says https://t.co/xgxvsOtvJW",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RachelElzufon,122,TRUE,FALSE,NA,NA
300,"RT @emily_fri: We portray COVID outcomes as binary—alive or not alive. 

“Survivor” should not be equated to “fine now.” There’s a lot that…",FALSE,0,NA,02/01/2021 22:22,FALSE,NA,1.35E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kristenpsinakis,4379,TRUE,FALSE,NA,NA
